Grupo,Efeito original,Faixa min,Faixa max,Faixa de efeitos sob perturbacao,Direcao preservada?,n_variantes_validas
B1,-0.3092053631194355,-0.33182924327152946,-0.04515305394488881,[-0.332; -0.045],Sim,54
B2,-0.3468908050480404,-0.4326326660744762,-0.0022365818909948943,[-0.433; -0.002],Sim,162
M1,0.2401839637628914,0.1352049561042726,0.2719254569578237,[0.135; 0.272],Sim,9
M2,0.4492984609493316,0.27092606250815326,0.6099905049231247,[0.271; 0.610],Sim,27
M3,0.3053855651991113,0.1449450351960147,0.4891396967766513,[0.145; 0.489],Sim,3
