metric,category,n_pairs,transfused_mean,control_mean,diff_mean,transfused_median,control_median,diff_median,cluster,k,n_transfused,n_control
nee_mcgkgmin_max,vasopressor,1085,0.344258064516129,0.11116129032258065,0.23309677419354835,0.08,0.0,0.08,1,5,1085,1085
sofa_delta,sofa_delta,1085,1.4771726106854448,1.0161722157526147,0.46100039493283007,1.2186684121659317,0.7019064124783361,0.5167619996875956,1,5,1085,1085
mortality_anytime,mortality,210,0.41904761904761906,0.44285714285714284,-0.02380952380952378,0.0,0.0,0.0,2,5,210,210
vm_time_hours,ventilation,210,115.39480198019803,57.78903743315507,57.60576454704295,79.29166666666666,37.0,42.29166666666666,2,5,210,210
rrt_on,dialysis_rrt,210,0.11428571428571428,0.0761904761904762,0.038095238095238085,0.0,0.0,0.0,2,5,210,210
any_vasopressor,vasopressor,210,0.6142857142857143,0.5619047619047619,0.05238095238095242,1.0,1.0,0.0,2,5,210,210
icu_los_hours,icu_los,210,799.4722222222222,439.4345238095238,360.0376984126984,535.2083333333333,278.3333333333333,256.87499999999994,2,5,210,210
ventilation_hours,ventilation,210,66.17658730158729,31.725,34.45158730158729,38.58333333333333,13.083333333333332,25.499999999999996,2,5,210,210
nee_mcgkgmin_max,vasopressor,210,0.15557142857142858,0.14280952380952383,0.012761904761904752,0.09,0.05,0.039999999999999994,2,5,210,210
sofa_delta,sofa_delta,210,0.14596648569658024,1.3787168961259157,-1.2327504104293354,-0.07093662334313267,0.8923842158700404,-0.963320839213173,2,5,210,210
mortality_anytime,mortality,1616,0.4189356435643564,0.34034653465346537,0.07858910891089105,0.0,0.0,0.0,3,5,1616,1616
vm_time_hours,ventilation,1616,62.31175752644426,55.51938457854406,6.792372947900198,35.55,32.0,3.549999999999997,3,5,1616,1616
rrt_on,dialysis_rrt,1616,0.05754950495049505,0.03403465346534654,0.023514851485148515,0.0,0.0,0.0,3,5,1616,1616
any_vasopressor,vasopressor,1616,0.2840346534653465,0.4282178217821782,-0.1441831683168317,0.0,0.0,0.0,3,5,1616,1616
icu_los_hours,icu_los,1616,411.38949051155123,400.86143770627064,10.528052805280595,254.16666666666666,249.58333333333331,4.583333333333343,3,5,1616,1616
ventilation_hours,ventilation,1616,34.12505156765676,30.04135726072607,4.083694306930692,14.458333333333332,13.416666666666666,1.041666666666666,3,5,1616,1616
nee_mcgkgmin_max,vasopressor,1616,0.09357054455445547,0.16470915841584155,-0.07113861386138608,0.0,0.0,0.0,3,5,1616,1616
sofa_delta,sofa_delta,1616,1.2188075980723572,0.9815049555436304,0.2373026425287268,0.8775978668526001,0.7281247014833718,0.14947316536922828,3,5,1616,1616
mortality_anytime,mortality,865,0.37803468208092483,0.376878612716763,0.0011560693641618491,0.0,0.0,0.0,4,5,865,865
vm_time_hours,ventilation,865,88.09508161512026,51.550709219858156,36.54437239526211,46.05833333333334,32.6,13.458333333333336,4,5,865,865
rrt_on,dialysis_rrt,865,0.08092485549132948,0.06242774566473988,0.0184971098265896,0.0,0.0,0.0,4,5,865,865
any_vasopressor,vasopressor,865,0.5283236994219653,0.4797687861271676,0.04855491329479772,1.0,0.0,1.0,4,5,865,865
icu_los_hours,icu_los,865,581.8795761078998,380.516859344894,201.36271676300578,352.91666666666663,253.75,99.16666666666663,4,5,865,865
ventilation_hours,ventilation,865,48.68005780346821,26.28208092485549,22.39797687861272,20.666666666666664,13.083333333333332,7.583333333333332,4,5,865,865
nee_mcgkgmin_max,vasopressor,865,0.22913294797687864,0.12035838150289019,0.10877456647398845,0.04,0.0,0.04,4,5,865,865
sofa_delta,sofa_delta,865,0.3424514484110224,1.1827908155599298,-0.8403393671489074,0.18067536216931135,0.8644067796610169,-0.6837314174917055,4,5,865,865
