metric,category,n_pairs,transfused_mean,control_mean,diff_mean,transfused_median,control_median,diff_median,cluster,k,n_transfused,n_control
mortality_anytime,mortality,1813,0.46056260341974625,0.3910645339216768,0.06949806949806947,0.0,0.0,0.0,0,5,1813,1259
vm_time_hours,ventilation,1813,60.308078548347005,57.83399454240134,2.474084005945663,34.4,36.20833333333333,-1.80833333333333,0,5,1813,1259
rrt_on,dialysis_rrt,1813,0.06508549365692223,0.06287920573634859,0.0022062879205736463,0.0,0.0,0.0,0,5,1813,1259
any_vasopressor,vasopressor,1813,0.2548262548262548,0.5079977937120794,-0.2531715388858246,0.0,1.0,-1.0,0,5,1813,1259
icu_los_hours,icu_los,1813,416.2568946497518,408.88950174664456,7.367392903107259,261.25,274.5833333333333,-13.333333333333314,0,5,1813,1259
ventilation_hours,ventilation,1813,31.856223570509282,31.630492737635592,0.22573083287369045,13.166666666666666,15.083333333333332,-1.916666666666666,0,5,1813,1259
nee_mcgkgmin_max,vasopressor,1813,0.08162713734142306,0.14767788196359624,-0.06605074462217318,0.0,0.03,-0.03,0,5,1813,1259
sofa_delta,sofa_delta,1813,1.3924158034771918,1.093071514866017,0.2993442886111748,0.9584531339850488,0.7731958762886599,0.1852572576963889,0,5,1813,1259
mortality_anytime,mortality,2242,0.467885816235504,0.5218554861730598,-0.05396966993755575,0.0,1.0,-1.0,1,5,2242,421
vm_time_hours,ventilation,2242,209.30168815224064,65.00627367424242,144.29541447799824,132.25833333333333,57.78333333333333,74.475,1,5,2242,421
rrt_on,dialysis_rrt,2242,0.17707404103479035,0.06735057983942908,0.10972346119536128,0.0,0.0,0.0,1,5,2242,421
any_vasopressor,vasopressor,2242,0.7051739518287243,0.6949152542372882,0.010258697591436161,1.0,1.0,0.0,1,5,2242,421
icu_los_hours,icu_los,2242,1374.157931906036,456.61165625929226,917.5462756467439,931.0416666666666,366.66666666666663,564.375,1,5,2242,421
ventilation_hours,ventilation,2242,123.46297948260482,36.716845078798684,86.74613440380614,64.25,18.833333333333332,45.41666666666667,1,5,2242,421
nee_mcgkgmin_max,vasopressor,2242,0.42354594112399646,0.26792595896520965,0.1556199821587868,0.15,0.2,-0.05000000000000002,1,5,2242,421
sofa_delta,sofa_delta,2242,0.016268965186179575,1.5457368372851827,-1.5294678720990031,-0.1877712767122915,0.9545454545454546,-1.142316731257746,1,5,2242,421
mortality_anytime,mortality,1886,0.3886532343584305,0.3992576882290562,-0.010604453870625696,0.0,0.0,0.0,2,5,1886,1077
vm_time_hours,ventilation,1886,95.7792077294686,53.30781657635963,42.47139115310897,53.98333333333333,34.0,19.983333333333327,2,5,1886,1077
rrt_on,dialysis_rrt,1886,0.10180275715800637,0.06521739130434782,0.03658536585365854,0.0,0.0,0.0,2,5,1886,1077
any_vasopressor,vasopressor,1886,0.5965005302226936,0.5440084835630965,0.05249204665959706,1.0,1.0,0.0,2,5,1886,1077
icu_los_hours,icu_los,1886,633.3616118769884,396.12318840579707,237.2384234711913,377.91666666666663,264.375,113.54166666666663,2,5,1886,1077
ventilation_hours,ventilation,1886,52.75574407917992,28.875265111346767,23.880478967833152,22.666666666666664,14.083333333333332,8.583333333333332,2,5,1886,1077
nee_mcgkgmin_max,vasopressor,1886,0.25904029692470837,0.1752014846235419,0.08383881230116647,0.07,0.04,0.030000000000000006,2,5,1886,1077
sofa_delta,sofa_delta,1886,0.7324402322427649,1.1692153915236696,-0.4367751592809047,0.4093678551554156,0.8036363636363636,-0.39426850848094797,2,5,1886,1077
mortality_anytime,mortality,121,0.35537190082644626,0.47107438016528924,-0.11570247933884298,0.0,0.0,0.0,3,5,121,110
vm_time_hours,ventilation,121,60.983333333333334,49.74324324324324,11.240090090090092,31.425,26.0,5.425000000000001,3,5,121,110
rrt_on,dialysis_rrt,121,0.06611570247933884,0.06611570247933884,0.0,0.0,0.0,0.0,3,5,121,110
any_vasopressor,vasopressor,121,0.4132231404958678,0.5867768595041323,-0.1735537190082645,0.0,1.0,-1.0,3,5,121,110
icu_los_hours,icu_los,121,430.27892561983464,385.1308539944904,45.148071625344244,258.75,236.66666666666666,22.083333333333343,3,5,121,110
ventilation_hours,ventilation,121,30.5530303030303,30.424242424242422,0.1287878787878789,15.916666666666666,9.25,6.666666666666666,3,5,121,110
nee_mcgkgmin_max,vasopressor,121,0.11760330578512397,0.1587603305785124,-0.04115702479338844,0.0,0.05,-0.05,3,5,121,110
sofa_delta,sofa_delta,121,2.211994652113702,1.3365899473346616,0.8754047047790403,1.7865612648221343,0.7428196559932478,1.0437416088288864,3,5,121,110
mortality_anytime,mortality,3947,0.3012414492019255,0.4489485685330631,-0.14770711933113756,0.0,0.0,0.0,4,5,3947,1733
vm_time_hours,ventilation,3947,86.58431293612453,59.23691138301817,27.347401553106366,46.0,40.0,6.0,4,5,3947,1733
rrt_on,dialysis_rrt,3947,0.08132759057512035,0.06333924499619964,0.017988345578920706,0.0,0.0,0.0,4,5,3947,1733
any_vasopressor,vasopressor,3947,0.671649353939701,0.568533063085888,0.10311629085381302,1.0,1.0,0.0,4,5,3947,1733
icu_los_hours,icu_los,3947,570.7545815387214,420.44918081243134,150.30540072629003,329.16666666666663,303.75,25.41666666666663,4,5,3947,1733
ventilation_hours,ventilation,3947,52.09838696056076,33.27461785322186,18.823769107338897,20.083333333333332,18.083333333333332,2.0,4,5,3947,1733
nee_mcgkgmin_max,vasopressor,3947,0.2672105396503674,0.19933113757284013,0.06787940207752727,0.08,0.05,0.03,4,5,3947,1733
sofa_delta,sofa_delta,3947,1.866801321131978,1.0994240863191782,0.7673772348127998,1.5102022484869815,0.7320510737946551,0.7781511746923264,4,5,3947,1733
