metric,category,n_pairs,transfused_mean,control_mean,diff_mean,transfused_median,control_median,diff_median,cluster,k,n_transfused,n_control
mortality_anytime,mortality,3761,0.3706461047593725,0.36506248338207925,0.005583621377293235,0.0,0.0,0.0,0,4,3761,3761
vm_time_hours,ventilation,3761,77.21890678228553,54.41879922266544,22.800107559620088,43.0,32.666666666666664,10.333333333333336,0,4,3761,3761
rrt_on,dialysis_rrt,3761,0.06514224940175485,0.04706195160861473,0.018080297793140118,0.0,0.0,0.0,0,4,3761,3761
any_vasopressor,vasopressor,3761,0.4740760436054241,0.45546397234777986,0.018612071257644247,0.0,0.0,0.0,0,4,3761,3761
icu_los_hours,icu_los,3761,501.9682265354959,395.4832491358681,106.48497739962778,302.91666666666663,255.41666666666666,47.49999999999997,0,4,3761,3761
ventilation_hours,ventilation,3761,42.59607373925374,28.931689267038905,13.664384472214834,19.083333333333332,13.5,5.583333333333332,0,4,3761,3761
nee_mcgkgmin_max,vasopressor,3761,0.19869183727731984,0.13808827439510768,0.060603562882212164,0.0,0.0,0.0,0,4,3761,3761
sofa_delta,sofa_delta,3761,1.0165661137995918,1.0569359383752204,-0.04036982457562854,0.7509881422924902,0.7625570776255708,-0.011568935333080566,0,4,3761,3761
mortality_anytime,mortality,59,0.4067796610169492,0.288135593220339,0.11864406779661019,0.0,0.0,0.0,1,4,59,59
vm_time_hours,ventilation,59,49.45099999999999,64.3287037037037,-14.877703703703702,27.68333333333333,35.03333333333333,-7.350000000000001,1,4,59,59
rrt_on,dialysis_rrt,59,0.06779661016949153,0.03389830508474576,0.03389830508474576,0.0,0.0,0.0,1,4,59,59
any_vasopressor,vasopressor,59,0.3050847457627119,0.423728813559322,-0.11864406779661013,0.0,0.0,0.0,1,4,59,59
icu_los_hours,icu_los,59,373.7711864406779,464.6680790960451,-90.8968926553672,223.75,305.41666666666663,-81.66666666666663,1,4,59,59
ventilation_hours,ventilation,59,26.492937853107335,32.09887005649717,-5.605932203389834,14.583333333333332,18.75,-4.166666666666668,1,4,59,59
nee_mcgkgmin_max,vasopressor,59,0.08305084745762713,0.06559322033898306,0.01745762711864407,0.0,0.0,0.0,1,4,59,59
sofa_delta,sofa_delta,59,1.9108689015695555,0.9685108192587057,0.9423580823108497,1.6047058823529412,0.9517489456710493,0.6529569366818919,1,4,59,59
mortality_anytime,mortality,8,0.375,0.25,0.125,0.0,0.0,0.0,2,4,8,8
vm_time_hours,ventilation,8,276.1854166666667,88.42142857142856,187.76398809523812,237.00833333333333,26.78333333333333,210.225,2,4,8,8
rrt_on,dialysis_rrt,8,0.5,0.0,0.5,0.5,0.0,0.5,2,4,8,8
any_vasopressor,vasopressor,8,1.0,1.0,0.0,1.0,1.0,0.0,2,4,8,8
icu_los_hours,icu_los,8,1490.3125,522.03125,968.28125,1415.625,265.8333333333333,1149.7916666666667,2,4,8,8
ventilation_hours,ventilation,8,252.14583333333331,54.375,197.77083333333331,236.54166666666666,10.958333333333332,225.58333333333331,2,4,8,8
nee_mcgkgmin_max,vasopressor,8,0.88375,0.1225,0.76125,0.62,0.07500000000000001,0.5449999999999999,2,4,8,8
sofa_delta,sofa_delta,8,5.022820014408284,1.7367482630040914,3.2860717514041924,5.367756762866399,1.1449792369921716,4.2227775258742275,2,4,8,8
mortality_anytime,mortality,7,0.7142857142857143,0.5714285714285714,0.1428571428571429,1.0,1.0,0.0,3,4,7,7
vm_time_hours,ventilation,7,63.33571428571429,40.84047619047619,22.4952380952381,53.583333333333336,41.41666666666666,12.166666666666679,3,4,7,7
rrt_on,dialysis_rrt,7,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,3,4,7,7
any_vasopressor,vasopressor,7,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,3,4,7,7
icu_los_hours,icu_los,7,580.297619047619,371.48809523809524,208.8095238095238,426.25,338.75,87.5,3,4,7,7
ventilation_hours,ventilation,7,57.17857142857143,28.571428571428573,28.607142857142858,40.0,16.083333333333332,23.916666666666668,3,4,7,7
nee_mcgkgmin_max,vasopressor,7,0.17857142857142858,0.07857142857142858,0.09999999999999999,0.0,0.0,0.0,3,4,7,7
sofa_delta,sofa_delta,7,0.5149014971221363,1.285260788565178,-0.7703592914430416,1.1401422339090423,1.153402969694131,-0.013260735785088684,3,4,7,7
