metric,category,n_pairs,transfused_mean,control_mean,diff_mean,transfused_median,control_median,diff_median,cluster,k,n_transfused,n_control
mortality_anytime,mortality,2532,0.3613744075829384,0.3566350710900474,0.004739336492890989,0.0,0.0,0.0,0,4,2532,2532
vm_time_hours,ventilation,2532,70.30573873449521,55.61938356164384,14.686355172851364,40.0,33.0,7.0,0,4,2532,2532
rrt_on,dialysis_rrt,2532,0.05766192733017378,0.03830963665086888,0.019352290679304898,0.0,0.0,0.0,0,4,2532,2532
any_vasopressor,vasopressor,2532,0.44826224328593994,0.4395734597156398,0.008688783570300118,0.0,0.0,0.0,0,4,2532,2532
icu_los_hours,icu_los,2532,453.6158833596629,399.28021327014216,54.33567008952076,270.8333333333333,254.375,16.458333333333314,0,4,2532,2532
ventilation_hours,ventilation,2532,39.14547130068457,29.736144023170084,9.409327277514485,17.333333333333332,13.916666666666666,3.416666666666666,0,4,2532,2532
nee_mcgkgmin_max,vasopressor,2532,0.19868088467614536,0.13528830963665084,0.06339257503949453,0.0,0.0,0.0,0,4,2532,2532
sofa_delta,sofa_delta,2532,1.3667752094469579,0.9998504761365701,0.3669247333103878,1.0029630457874434,0.7248944272219104,0.278068618565533,0,4,2532,2532
mortality_anytime,mortality,224,0.41517857142857145,0.4330357142857143,-0.01785714285714285,0.0,0.0,0.0,1,4,224,224
vm_time_hours,ventilation,224,114.44034267912772,58.12666666666666,56.313676012461066,74.0,38.0,36.0,1,4,224,224
rrt_on,dialysis_rrt,224,0.10714285714285714,0.07589285714285714,0.03125,0.0,0.0,0.0,1,4,224,224
any_vasopressor,vasopressor,224,0.5982142857142857,0.5714285714285714,0.0267857142857143,1.0,1.0,0.0,1,4,224,224
icu_los_hours,icu_los,224,790.7738095238094,443.49888392857144,347.27492559523796,512.2916666666666,281.4583333333333,230.83333333333331,1,4,224,224
ventilation_hours,ventilation,224,66.8969494047619,31.88504464285714,35.01190476190476,36.541666666666664,13.125,23.416666666666664,1,4,224,224
nee_mcgkgmin_max,vasopressor,224,0.14946428571428574,0.14098214285714286,0.008482142857142883,0.07500000000000001,0.05,0.02500000000000001,1,4,224,224
sofa_delta,sofa_delta,224,0.10240368323538353,1.3690902803674496,-1.266686597132066,-0.08059404234131584,0.9006182382753003,-0.9812122806166161,1,4,224,224
mortality_anytime,mortality,60,0.4,0.2833333333333333,0.1166666666666667,0.0,0.0,0.0,2,4,60,60
vm_time_hours,ventilation,60,49.450999999999986,64.61363636363636,-15.162636363636373,27.68333333333333,36.75,-9.06666666666667,2,4,60,60
rrt_on,dialysis_rrt,60,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,2,4,60,60
any_vasopressor,vasopressor,60,0.3,0.4166666666666667,-0.1166666666666667,0.0,0.0,0.0,2,4,60,60
icu_los_hours,icu_los,60,370.3611111111111,470.3819444444444,-100.02083333333331,223.75,313.125,-89.375,2,4,60,60
ventilation_hours,ventilation,60,26.051388888888884,31.69861111111111,-5.647222222222226,14.291666666666666,17.916666666666664,-3.6249999999999982,2,4,60,60
nee_mcgkgmin_max,vasopressor,60,0.08166666666666668,0.06450000000000002,0.017166666666666663,0.0,0.0,0.0,2,4,60,60
sofa_delta,sofa_delta,60,1.866065180244528,0.9542477555830442,0.9118174246614839,1.6000628648405928,0.9514260472323466,0.6486368176082462,2,4,60,60
mortality_anytime,mortality,1019,0.38665358194308147,0.3719332679097154,0.014720314033366044,0.0,0.0,0.0,3,4,1019,1019
vm_time_hours,ventilation,1019,86.26611539875046,50.73006424792139,35.53605115082907,47.0,31.875,15.125,3,4,1019,1019
rrt_on,dialysis_rrt,1019,0.07948969578017664,0.06182531894013739,0.017664376840039256,0.0,0.0,0.0,3,4,1019,1019
any_vasopressor,vasopressor,1019,0.5152109911678115,0.4730127576054956,0.042198233562315945,1.0,0.0,1.0,3,4,1019,1019
icu_los_hours,icu_los,1019,567.251390251881,375.91797513902515,191.3334151128559,352.5,250.41666666666666,102.08333333333334,3,4,1019,1019
ventilation_hours,ventilation,1019,47.6153091265947,26.50130847235852,21.114000654236182,21.0,13.083333333333332,7.916666666666668,3,4,1019,1019
nee_mcgkgmin_max,vasopressor,1019,0.21497546614327773,0.14401373895976446,0.07096172718351326,0.03,0.0,0.03,3,4,1019,1019
sofa_delta,sofa_delta,1019,0.41148541907187786,1.141093782599269,-0.7296083635273912,0.24373172782929264,0.8197573656845756,-0.5760256378552829,3,4,1019,1019
